length_url,length_hostname,ip,nb_hyphens,nb_dots,nb_at,nb_and,nb_underscore,nb_percent,nb_slash,nb_colon,nb_comma,port,tld_in_path,tld_in_subdomain,shortening_service,path_extension,nb_redirection,nb_external_redirection,login_form,iframe,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,dns_record,status,has_https
125,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,1
75,18,0,0,3,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,292,72,0,1,1
66,21,0,1,4,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,254,111,0,1,0
30,18,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,362,7307,0,1,0
59,21,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,65,3952,0,0,1
24,11,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,189,2367,0,0,1
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3224,2620,0,0,1
20,11,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,62,8337,0,0,1
46,18,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,363,2,0,1,1
66,21,0,2,3,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,1,0,159,3859,0,1,0
100,17,0,9,3,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,608,5601,0,0,0
56,23,0,0,3,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,920,6384,0,0,0
32,10,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,38,3250,0,1,0
36,14,0,0,4,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,9336,0,0,0
103,15,1,1,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,146,2046,0,1,0
116,42,1,0,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,0
60,18,0,0,2,0,0,3,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,140,6070,0,0,0
32,25,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,54,5789,0,1,0
32,8,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2363,0,1,0
130,29,0,1,2,0,0,3,0,7,3,0,0,0,0,1,0,1,0,0,0,0,0,382,8018,0,1,1
108,17,0,1,3,1,0,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,140,4609,0,1,0
51,37,0,2,4,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,217,5627,0,1,1
459,23,1,2,5,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,948,7086,0,1,1
21,6,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,1,0,0,0,134,3154,0,1,1
30,21,0,1,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,374,7295,0,1,1
56,19,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,128,6082,0,1,0
186,14,1,0,5,0,4,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2974,8348,0,1,1
56,48,0,1,4,0,0,0,0,3,1,0,0,0,1,1,0,2,0,0,0,0,0,2216,2532,0,1,0
106,20,1,12,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,193,3824,0,0,1
55,14,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0
88,19,0,3,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,331,3322,0,1,0
45,23,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,81,1014,0,1,0
33,26,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,357,2200,0,0,0
56,18,0,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,324,2597,0,1,0
44,16,0,0,2,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,173,8957,0,0,1
138,12,0,8,3,0,0,1,1,7,1,0,0,1,0,0,0,3,0,0,0,0,0,0,-1,0,0,1
43,20,0,2,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,3437,8981,0,0,1
162,14,1,7,4,1,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
38,25,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,122,1338,0,1,0
36,19,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,2308,7294,0,0,0
75,56,0,19,5,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,263,467,0,1,0
30,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1563,5742,0,0,1
23,16,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,427,8704,0,0,0
77,8,0,2,2,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,52,4726,0,1,0
47,31,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,59,2133,0,0,0
33,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,2430,1953,0,1,1
53,18,0,2,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
112,17,0,2,3,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,139,4609,0,1,0
20,6,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,203,2354,0,1,0
39,30,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,587,7448,0,0,1
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,578,-2,0,0,1
74,20,0,3,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,3407,4628,0,0,1
73,19,0,1,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2381,0,1,0
47,39,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1192,0,1,1
124,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3992,0,1,0
46,15,0,0,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,752,2899,0,1,0
127,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3992,0,1,1
41,32,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,948,7086,0,1,1
69,23,0,0,3,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0,256,4858,0,0,0
25,14,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,47,1780,0,1,0
87,23,0,7,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,324,4059,0,0,1
565,29,1,0,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,78,3574,0,1,0
43,15,0,0,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,205,5639,0,0,1
31,24,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
69,21,0,0,3,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,0,1,0
67,29,0,1,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,69,3583,0,0,0
39,14,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,179,-1,0,1,0
24,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,323,-1,0,0,0
76,15,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,1,0,116,614,0,1,0
24,10,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0
60,22,0,1,3,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,250,3403,0,1,0
128,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,15,4003,0,1,1
37,25,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,122,1338,0,1,0
44,21,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,335,3318,1,1,0
33,26,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
51,10,0,1,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,346,3306,0,0,1
72,23,0,4,2,0,0,0,0,4,1,0,0,0,0,1,0,4,0,0,0,1,0,131,7903,0,0,0
53,20,0,6,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,123,1337,0,1,1
85,17,0,0,3,0,0,4,0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,307,9553,0,0,1
22,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,299,7371,0,0,0
104,6,1,1,4,0,2,2,4,3,1,0,0,1,0,0,0,1,0,1,0,0,0,333,-1,0,1,1
36,19,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,481,4633,0,1,0
67,15,0,2,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,1,0,100,5014,0,1,0
40,31,0,1,2,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,441,7595,0,1,1
27,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,265,-1,0,0,1
39,30,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1161,-1,0,0,1
33,25,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,84,2837,0,1,1
17,9,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1178,-1,0,0,0
33,12,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,266,7039,0,1,0
65,15,0,3,1,0,0,0,0,7,1,0,0,1,0,1,0,0,0,1,0,1,0,302,5177,0,0,1
27,15,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
69,24,0,0,3,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,128,2429,0,1,0
44,26,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,212,2344,0,0,0
20,12,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1018,8479,0,0,0
62,15,0,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,10,-1,0,1,0
396,14,1,0,24,1,8,18,1,21,5,0,0,1,1,0,0,1,1,1,0,1,1,0,-1,1,1,0
36,29,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,286,78,0,1,0
189,51,1,1,6,0,1,2,0,8,1,0,0,0,1,0,0,1,0,0,0,0,0,35,330,0,1,0
26,18,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,220,0,1,0
64,23,0,2,2,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,694,8435,0,0,0
127,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3993,0,1,0
96,21,0,7,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2316,7545,0,0,1
42,12,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,323,2963,0,1,0
49,28,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,272,3014,0,1,0
43,35,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,242,1950,0,1,0
87,14,0,7,2,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,1,0,133,7537,0,0,0
56,21,0,2,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,829,6840,0,0,1
23,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,1
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,355,2566,0,0,1
51,24,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2430,1953,0,1,1
67,22,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,186,5658,0,1,1
75,23,0,2,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,580,-1,0,1,1
30,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,226,2695,0,0,1
24,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2524,3320,0,0,1
22,7,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1
51,18,0,0,2,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,18,348,0,1,1
17,10,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,53,7253,0,1,0
48,15,0,3,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,579,9283,0,0,0
54,35,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2509,6256,0,0,0
23,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,1,-1,-1,0,0,0
52,23,0,0,3,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,82,6128,0,0,0
56,15,0,5,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1421,5883,0,0,0
55,16,0,0,2,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,902,7133,0,0,1
35,19,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,196,6743,0,0,0
31,12,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,97,998,0,1,1
45,16,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,901,7133,0,0,1
63,21,0,5,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,321,5522,0,0,1
60,21,0,1,3,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,0,1,1
32,23,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,363,-1,0,1,1
66,13,0,5,3,0,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,280,-1,0,1,0
39,30,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,193,1633,0,1,1
80,27,0,2,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1270,5454,0,0,1
48,23,1,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,589,5985,0,1,0
41,32,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,587,7448,0,0,1
33,25,1,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1048,3700,0,1,0
64,22,0,0,3,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,67,5046,0,0,0
105,17,0,1,3,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,22,3630,0,1,0
39,19,0,0,2,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,267,3386,0,1,1
37,17,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,97,6477,0,0,0
79,21,1,2,3,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,1,0,115,9746,0,0,0
32,23,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2118,6092,0,0,1
23,16,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,53,7253,0,1,0
68,28,0,0,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,81,-1,0,1,1
76,60,0,4,4,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,0
97,21,0,9,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2268,4305,0,0,1
30,23,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,363,1,0,1,0
127,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3992,0,1,0
49,28,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2191,0,1,1
50,25,0,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,362,3,0,1,0
81,27,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,77,5767,0,1,0
58,18,0,0,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,17,3271,0,1,0
24,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,131,3157,0,0,1
75,14,0,0,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1063,-1,0,1,0
41,13,0,1,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,753,3995,0,0,0
65,21,0,0,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12811,0,0,0
69,38,0,3,5,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,228,5616,0,1,0
107,18,0,0,3,0,3,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,334,6240,0,0,1
30,11,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,350,1111,0,1,0
77,18,0,2,2,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,100,4283,0,1,0
56,16,0,0,2,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,905,7130,0,0,1
37,14,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,1048,5160,0,0,1
97,16,0,4,3,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,459,9037,0,0,1
44,19,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,635,6670,0,0,0
31,22,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
30,22,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,370,7299,0,0,0
72,45,0,4,5,1,0,0,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,229,5614,0,1,1
74,15,0,1,3,0,0,3,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,2890,7336,0,0,1
21,12,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,23,5456,0,0,1
128,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,15,4003,0,1,1
54,18,0,2,3,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1113,8017,0,0,0
65,20,0,1,3,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,260,6679,0,0,0
31,22,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,180,4933,0,0,1
39,18,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,207,889,0,1,1
37,29,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,244,-1,0,1,0
79,26,0,3,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,369,9127,0,0,0
23,15,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,116,3172,0,0,1
48,18,0,0,2,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,110,9021,0,0,0
59,21,0,0,2,0,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,335,3318,1,1,0
51,10,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,657,0,1,0
128,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,15,4003,0,1,1
41,13,0,0,3,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,362,-1,0,0,0
49,12,0,0,1,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,90,2102,0,1,0
80,17,0,5,2,0,0,0,0,8,1,0,0,0,0,1,0,2,0,0,0,0,0,2058,7804,0,0,0
38,19,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,151,214,0,1,1
26,17,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,220,1971,0,0,1
42,13,0,7,3,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,287,809,0,1,0
92,23,1,1,3,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1
143,64,0,0,3,0,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,94,7211,0,1,0
45,38,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
136,31,1,0,2,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1050,5158,0,1,1
69,36,0,4,3,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,195,3823,0,0,0
35,27,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,162,7142,1,1,0
81,17,0,5,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,334,5509,0,0,0
45,16,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,902,7133,0,0,1
34,26,0,4,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,80,1015,0,1,0
30,13,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,139,2053,0,1,1
30,14,1,0,3,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,1,1,0,-1,1,1,0
46,17,0,2,2,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,230,3057,0,0,0
51,17,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1088,2563,0,1,0
64,19,0,1,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,322,8443,0,0,0
27,19,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,596,6344,0,0,0
65,15,0,0,3,0,0,2,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,276,10316,0,0,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,342,8423,0,0,1
41,34,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
55,13,0,0,3,0,0,0,0,7,1,0,0,0,0,0,0,3,0,0,0,1,1,0,-1,0,1,0
25,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3371,5760,0,0,1
18,10,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,85,5058,0,0,0
27,14,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,492,-1,0,0,0
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,124,1336,0,1,1
28,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,675,4804,0,0,0
100,43,1,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,53,677,0,1,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,162,7508,0,0,1
78,23,0,4,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,321,4061,0,0,1
27,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,124,4624,0,0,0
47,20,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,3480,8047,0,0,1
25,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,163,3124,0,0,0
66,20,0,7,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,237,9261,0,0,0
40,14,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,455,6485,0,0,1
34,26,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6381,0,1,1
64,19,0,0,2,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,279,6661,0,0,0
81,12,0,0,4,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,255,-1,0,0,0
64,21,0,1,2,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,234,497,0,1,0
33,16,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,0,1,0
128,54,1,1,5,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,0
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,388,2169,0,0,1
113,87,1,0,14,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,358,1834,0,1,0
54,11,0,0,2,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,208,7828,0,1,1
85,18,1,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
155,47,1,1,7,0,3,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,677,2975,0,1,1
41,18,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1881,8710,0,0,1
145,25,1,1,4,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,1,0,619,3032,0,1,0
33,25,1,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1049,3698,0,1,0
49,25,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2510,6255,0,0,0
41,16,1,0,3,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,42,5694,0,0,0
66,15,1,0,1,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,39,4342,0,1,1
213,18,1,1,3,0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,80,1015,0,1,0
119,42,1,0,4,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3993,0,1,0
183,15,1,1,6,0,3,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1912,2106,0,1,0
35,27,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,244,4503,0,1,0
70,29,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,34,3984,0,1,0
100,38,0,7,2,0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,861,3157,0,1,0
